Year,Month,Day,Day of Week,Hour of Day,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,Price.ARKANSAS.HUB,Price.INDIANA.HUB,Price.LOUISIANA.HUB,Price.MICHIGAN.HUB,Price.MINN.HUB,Price.MS.HUB,Price.TEXAS.HUB,Price.Day-Ahead,Forecast_load,Price.ILLINOIS.HUB
2021,1,1,4,0,26.7,14.1,22.9,85.41,0.0,0.0,,0.0,0.0,,16.9,71.0,1024.8,0.0,8.7,0.0,,0.0,,,,,,,,,18.82,69525.0,
2021,1,1,4,1,27.8,16.5,23.0,82.0,0.0,0.0,,0.0,0.0,,14.3,72.0,1024.5,0.0,8.6,0.0,,0.0,,,,,,,,,18.9,66890.0,
2021,1,1,4,2,28.0,16.6,24.1,85.23,0.0,0.0,,0.0,0.0,17.2,14.6,73.0,1024.3,86.3,8.8,0.0,,0.0,,,,,,,,,18.73,64993.0,
2021,1,1,4,3,28.8,16.9,25.0,85.37,0.0,0.0,,0.0,0.0,18.3,16.5,62.0,1022.9,96.1,8.1,0.0,,0.0,,,,,,,,,19.02,63753.0,
2021,1,1,4,4,28.8,16.2,26.0,89.0,0.0,0.0,,0.0,0.0,18.3,18.7,53.0,1021.0,100.0,6.3,0.0,,0.0,,,,,,,,,19.11,62889.0,
2021,1,1,4,5,29.0,15.5,26.2,89.12,0.0,0.0,,0.0,0.0,31.7,21.6,43.0,1017.7,100.0,6.2,0.0,,0.0,,,,,,,,,18.38,62394.0,
2021,1,1,4,6,30.7,17.5,28.2,90.38,0.0,0.0,,0.0,0.0,30.9,22.5,62.0,1016.9,100.0,4.9,0.0,,0.0,,,,,,,,,20.36,62377.0,
2021,1,1,4,7,31.9,19.3,29.2,89.64,0.05,100.0,"rain,snow",0.0,0.0,35.4,21.8,60.0,1015.2,100.0,3.9,5.5,0.0,0.0,,,,,,,,,20.84,63115.0,
2021,1,1,4,8,31.9,19.4,30.0,92.53,0.0,0.0,,0.0,0.0,35.2,21.7,50.0,1013.8,100.0,3.4,1.0,0.0,0.0,,,,,,,,,20.83,64502.0,
2021,1,1,4,9,32.9,21.2,30.9,92.23,0.18,100.0,"rain,snow",0.0,0.0,34.0,19.6,39.0,1013.0,100.0,2.8,2.0,0.0,0.0,,,,,,,,,21.68,66118.0,
2021,1,1,4,10,32.9,21.7,30.9,92.3,0.21,100.0,"rain,snow",0.0,0.0,34.7,18.3,59.0,1012.5,100.0,2.2,10.0,0.0,0.0,,,,,,,,,22.23,68027.0,
2021,1,1,4,11,32.9,21.8,31.9,96.0,0.04,100.0,"rain,snow",0.0,0.0,31.1,17.9,60.0,1010.8,100.0,1.5,54.0,0.2,1.0,,,,,,,,,22.32,69499.0,
2021,1,1,4,12,32.9,23.6,32.0,96.17,0.02,100.0,"rain,snow",0.0,0.0,31.1,12.9,50.0,1009.3,100.0,1.3,53.0,0.2,1.0,,,,,,,,,21.87,70079.0,
2021,1,1,4,13,33.0,21.9,32.0,96.08,0.01,100.0,"rain,snow",0.0,0.0,,17.8,60.0,1007.6,100.0,1.8,63.0,0.2,1.0,,,,,,,,,21.17,69917.0,
2021,1,1,4,14,33.0,23.0,32.0,96.06,0.0,0.0,,0.0,0.0,,14.5,59.0,1007.0,100.0,2.0,43.0,0.2,0.0,,,,,,,,,21.09,69300.0,
2021,1,1,4,15,33.0,23.8,32.0,96.23,0.0,0.0,,0.0,0.0,,12.4,55.0,1006.5,100.0,1.9,26.0,0.1,0.0,,,,,,,,,20.58,68655.0,
2021,1,1,4,16,33.0,24.2,33.0,99.98,0.0,0.0,,0.0,0.0,,11.5,64.0,1006.7,100.0,1.3,7.0,0.0,0.0,,,,,,,,,21.19,68297.0,
2021,1,1,4,17,33.0,29.2,33.0,99.98,0.03,100.0,"rain,snow",0.0,0.0,,4.0,82.0,1007.5,100.0,1.5,3.0,0.0,0.0,,,,,,,,,24.44,68847.0,
2021,1,1,4,18,33.0,33.0,33.0,99.99,0.02,100.0,"rain,snow",0.0,0.0,,2.8,333.0,1007.4,100.0,4.7,0.0,,0.0,,,,,,,,,23.69,71143.0,
2021,1,1,4,19,33.0,27.5,32.1,96.23,0.02,100.0,"rain,snow",0.0,0.0,,6.0,267.0,1008.5,100.0,2.5,0.0,,0.0,,,,,,,,,23.01,73412.0,
2021,1,1,4,20,33.0,23.9,32.1,96.2,0.01,100.0,"rain,snow",0.0,0.0,25.3,12.4,283.0,1009.7,100.0,3.1,0.0,,0.0,,,,,,,,,21.77,72668.0,
2021,1,1,4,21,33.0,26.2,33.0,99.98,0.0,0.0,,0.0,0.0,,7.9,286.0,1011.0,100.0,3.3,0.0,,0.0,,,,,,,,,20.84,71415.0,
2021,1,1,4,22,33.0,24.6,32.0,96.21,0.0,0.0,,0.0,0.0,,10.7,277.0,1012.4,100.0,3.6,0.0,,0.0,,18.71,19.43,19.39,19.57,13.38,18.81,19.17,20.16,70264.0,18.95
2021,1,1,4,23,33.0,25.5,32.0,96.21,0.0,0.0,,0.0,0.0,,9.0,290.0,1013.2,100.0,3.5,0.0,,0.0,,,,,,,,,19.84,68638.0,
2021,1,2,5,0,33.0,24.6,32.0,96.21,0.0,0.0,,0.0,0.0,,10.7,313.0,1014.0,100.0,3.8,0.0,,0.0,,,,,,,,,19.31,66577.0,
2021,1,2,5,1,33.0,25.7,32.0,96.21,0.0,0.0,,0.0,0.0,,8.7,323.0,1014.7,99.2,4.1,0.0,,0.0,,,,,,,,,18.93,67031.0,
2021,1,2,5,2,33.0,24.2,32.0,96.13,0.0,0.0,,0.0,0.0,,11.6,341.0,1015.6,100.0,4.3,0.0,,0.0,,,,,,,,,18.45,65241.0,
2021,1,2,5,3,33.0,26.8,32.0,95.95,0.0,0.0,,0.0,0.0,,6.8,333.0,1016.9,99.9,4.1,0.0,,0.0,,,,,,,,,18.51,64302.0,
2021,1,2,5,4,33.0,25.1,31.0,92.39,0.0,0.0,,0.0,0.0,,9.6,350.0,1017.3,100.0,3.5,0.0,,0.0,,,,,,,,,18.54,63911.0,
2021,1,2,5,5,32.9,26.8,31.9,96.17,0.0,0.0,,0.0,0.0,,6.8,332.0,1017.7,100.0,3.1,0.0,,0.0,,,,,,,,,18.33,63988.0,
2021,1,2,5,6,32.9,28.2,31.9,96.04,0.0,0.0,,0.0,0.0,,4.9,323.0,1018.2,100.0,4.6,0.0,,0.0,,,,,,,,,19.05,64582.0,
2021,1,2,5,7,31.9,28.1,31.9,99.88,0.0,0.0,,0.0,0.0,,3.9,305.0,1018.7,100.0,2.9,17.8,0.1,0.0,,,,,,,,,19.88,65319.0,
2021,1,2,5,8,31.9,27.1,31.9,99.81,0.0,0.0,,0.0,0.0,,4.9,324.0,1019.0,100.0,0.6,5.0,0.0,0.0,,,,,,,,,20.89,66949.0,
2021,1,2,5,9,32.9,27.4,31.9,96.1,0.0,0.0,,0.08,0.08,,5.9,333.0,1019.7,100.0,1.1,22.0,0.1,0.0,,,,,,,,,21.99,69992.0,
2021,1,2,5,10,32.9,27.4,31.9,96.06,0.0,0.0,,0.08,0.16,,5.9,351.0,1019.6,100.0,1.1,60.0,0.2,1.0,,,,,,,,,22.86,72857.0,
2021,1,2,5,11,33.0,28.2,32.0,96.21,0.0,0.0,,0.08,0.25,,5.0,342.0,1019.7,100.0,1.2,77.0,0.3,1.0,,,,,,,,,22.46,74374.0,
2021,1,2,5,12,33.7,27.1,32.0,93.4,0.0,0.0,,0.08,0.33,,7.7,9.0,1018.0,100.0,1.2,108.0,0.4,1.0,,,,,,,,,21.94,74669.0,
2021,1,2,5,13,33.7,26.6,33.0,97.06,0.0,0.0,,0.08,0.41,,8.7,19.0,1017.4,100.0,1.9,82.0,0.3,1.0,,,,,,,,,21.22,74214.0,
2021,1,2,5,14,33.8,27.8,33.0,97.0,0.0,0.0,,0.08,0.49,,6.8,46.0,1016.5,100.0,2.1,46.0,0.2,0.0,,,,,,,,,20.89,73435.0,
2021,1,2,5,15,33.9,28.2,32.0,92.71,0.0,0.0,,0.08,0.57,,6.4,41.0,1016.4,100.0,1.6,36.0,0.1,0.0,,,,,,,,,20.78,72627.0,
2021,1,2,5,16,33.8,29.2,33.0,96.9,0.0,0.0,,0.08,0.66,,4.9,56.0,1017.1,100.0,6.1,12.0,0.0,0.0,,,,,,,,,21.02,72120.0,
2021,1,2,5,17,33.7,28.5,33.0,96.98,0.0,0.0,,0.08,0.74,,5.8,38.0,1016.2,100.0,6.4,0.0,,0.0,,,,,,,,,23.9,72636.0,
2021,1,2,5,18,33.0,28.3,33.0,99.94,0.0,0.0,,0.08,0.82,,4.9,46.0,1015.8,100.0,6.2,0.0,,0.0,,,,,,,,,25.3,74963.0,
2021,1,2,5,19,33.0,29.3,33.0,99.96,0.01,100.0,"rain,snow",0.08,0.9,,3.9,46.0,1015.7,100.0,3.3,0.0,,0.0,,,,,,,,,23.85,77860.0,
2021,1,2,5,20,33.0,29.3,33.0,99.98,0.0,0.0,,0.08,0.98,,3.9,82.0,1015.5,100.0,3.7,0.0,,0.0,,,,,,,,,22.4,77660.0,
2021,1,2,5,21,33.0,33.0,32.0,96.2,0.0,0.0,,0.08,1.07,,2.8,81.0,1015.3,100.0,1.8,0.0,,0.0,,,,,,,,,22.08,76440.0,
2021,1,2,5,22,33.0,33.0,33.0,99.98,0.0,0.0,,0.08,1.15,,2.8,99.0,1014.3,100.0,0.8,0.0,,0.0,,20.31,20.52,20.77,20.51,20.04,20.22,20.99,20.94,75389.0,20.19
2021,1,2,5,23,33.0,28.4,33.0,99.99,0.0,0.0,,0.08,1.23,,4.8,163.0,1014.0,100.0,1.2,0.0,,0.0,,20.18,19.91,21.1,19.98,18.95,20.27,21.12,20.06,73734.0,19.68
2021,1,3,6,0,33.0,28.4,32.9,99.89,0.01,100.0,"rain,snow",0.08,1.31,,4.8,207.0,1013.5,54.0,0.7,0.0,,0.0,,20.09,19.75,20.93,19.76,23.49,20.15,21.02,19.67,71312.0,19.51
2021,1,3,6,1,32.9,28.3,32.0,96.17,0.01,100.0,"rain,snow",0.08,1.39,,4.8,223.0,1013.6,54.0,0.7,0.0,,0.0,,18.88,18.27,19.63,18.23,22.49,18.93,19.71,19.54,68271.0,18.03
2021,1,3,6,2,32.9,27.5,32.0,96.18,0.02,100.0,"rain,snow",0.08,1.48,,5.8,242.0,1013.8,100.0,2.5,0.0,,0.0,,18.85,18.4,19.63,18.33,21.26,18.93,19.7,19.43,66621.0,18.12
2021,1,3,6,3,32.9,26.2,31.9,96.12,0.01,100.0,"rain,snow",0.08,1.56,,7.6,250.0,1014.0,100.0,4.6,0.0,,0.0,,19.36,19.15,20.14,19.06,20.91,19.45,20.23,19.47,65749.0,18.83
2021,1,3,6,4,31.9,25.0,30.9,95.87,0.01,100.0,"rain,snow",0.08,1.64,,7.6,261.0,1014.0,100.0,8.7,0.0,,0.0,,19.75,19.98,20.6,19.88,18.6,19.88,20.68,19.28,65410.0,19.63
2021,1,3,6,5,30.9,24.4,30.9,99.83,0.01,100.0,"rain,snow",0.08,1.72,,6.6,261.0,1014.2,100.0,5.8,0.0,,0.0,,19.96,19.62,20.84,19.55,18.64,20.1,20.87,18.96,65410.0,19.25
2021,1,3,6,6,30.1,22.8,29.3,96.89,0.0,0.0,,0.08,1.8,,7.6,270.0,1014.9,100.0,4.2,0.0,,0.0,,20.66,18.99,21.62,18.94,17.76,20.87,21.57,19.23,65973.0,18.6
2021,1,3,6,7,30.0,22.7,29.3,96.91,0.0,0.0,,0.08,1.89,,7.6,270.0,1015.6,100.0,4.8,25.2,0.1,0.0,,21.53,19.81,22.7,19.76,18.34,21.85,22.48,19.73,67391.0,19.39
2021,1,3,6,8,30.0,22.1,29.2,96.86,0.0,0.0,,0.08,1.97,,8.5,270.0,1016.0,100.0,3.6,7.0,0.0,0.0,,25.14,20.29,26.42,20.2,19.02,25.53,26.05,20.63,69862.0,19.85
2021,1,3,6,9,30.0,22.7,29.3,96.94,0.0,0.0,,0.0,1.94,,7.6,270.0,1016.5,100.0,3.2,23.0,0.1,0.0,,23.88,20.5,25.12,20.46,19.32,24.26,24.72,21.14,72122.0,20.07
2021,1,3,6,10,30.0,21.0,29.2,96.73,0.0,0.0,,0.0,1.9,,10.6,270.0,1017.3,100.0,3.6,41.0,0.1,0.0,,20.84,20.38,22.03,20.37,18.87,21.21,21.79,21.93,73280.0,19.96
2021,1,3,6,11,30.8,21.9,30.0,96.85,0.0,0.0,,0.0,1.87,,10.7,277.0,1017.4,100.0,1.0,68.0,0.2,1.0,,19.98,20.85,21.05,20.87,19.22,20.31,20.94,21.37,73275.0,20.46
2021,1,3,6,12,30.9,22.0,30.1,96.74,0.0,0.0,,0.0,1.84,,10.7,268.0,1016.8,100.0,4.8,185.0,0.7,2.0,,19.77,20.73,20.68,20.76,19.34,20.04,20.6,20.64,72301.0,20.39
2021,1,3,6,13,30.1,22.7,29.2,96.39,0.0,0.0,,0.0,1.8,,7.8,295.0,1016.5,100.0,6.1,149.0,0.5,1.0,,19.9,20.87,20.65,20.86,19.71,20.08,20.6,19.98,70991.0,20.56
2021,1,3,6,14,30.1,24.1,28.3,92.89,0.0,0.0,,0.0,1.77,,5.9,251.0,1017.0,100.0,9.8,114.0,0.4,1.0,,19.54,20.52,20.16,20.52,19.43,19.63,20.17,19.69,69692.0,20.24
2021,1,3,6,15,29.3,23.9,27.3,92.19,0.0,0.0,,0.0,1.74,,4.9,251.0,1017.7,100.0,8.9,71.0,0.3,1.0,,19.32,20.42,19.88,20.42,19.41,19.39,19.89,20.19,68739.0,20.13
2021,1,3,6,16,28.3,22.0,27.3,95.77,0.0,0.0,,0.0,1.71,,5.9,232.0,1018.5,100.0,5.6,23.0,0.1,0.0,,19.41,20.82,20.02,20.85,19.62,19.53,20.0,20.74,68246.0,20.72
2021,1,3,6,17,28.2,22.7,26.3,92.28,0.0,0.0,,0.0,1.67,,5.0,232.0,1018.4,100.0,7.4,2.0,0.0,0.0,,20.61,23.19,21.82,22.92,21.04,21.28,21.65,23.2,68934.0,24.65
2021,1,3,6,18,28.0,28.0,25.3,89.25,0.0,0.0,,0.0,1.64,,0.1,355.0,1018.2,100.0,8.7,0.0,,0.0,,22.48,24.44,23.66,24.5,20.2,22.93,23.22,24.67,71949.0,29.47
2021,1,3,6,19,26.2,26.2,23.5,89.37,0.0,0.0,,0.0,1.61,,0.1,357.0,1018.4,100.0,7.8,0.0,,0.0,,29.85,31.86,31.42,32.0,4.34,30.38,30.74,23.57,76092.0,66.18
2021,1,3,6,20,24.6,24.6,23.5,95.39,0.0,0.0,,0.0,1.57,,2.8,96.0,1018.6,100.0,5.1,0.0,,0.0,,20.92,22.13,22.06,22.16,13.9,21.27,21.64,22.79,76709.0,33.04
2021,1,3,6,21,25.2,18.3,24.3,96.25,0.0,0.0,,0.0,1.54,,5.8,98.0,1018.5,54.0,1.5,0.0,,0.0,,20.79,21.81,21.86,21.87,15.47,21.07,21.49,21.68,75893.0,28.2
2021,1,3,6,22,24.4,19.4,23.3,95.59,0.0,0.0,,0.0,1.51,,3.9,100.0,1018.2,54.0,0.9,0.0,,0.0,,20.08,20.98,21.04,21.03,19.62,20.29,20.78,20.76,74525.0,21.8
2021,1,3,6,23,23.3,23.3,22.3,95.79,0.0,0.0,,0.0,1.48,,2.8,135.0,1017.9,54.0,0.3,0.0,,0.0,,,,,,,,,19.57,72415.0,
2021,1,4,0,0,22.3,22.3,21.5,96.69,0.0,0.0,,0.0,1.44,,2.8,115.0,1017.8,54.0,0.0,0.0,,0.0,,,,,,,,,19.8,69839.0,
2021,1,4,0,1,20.8,20.8,20.0,96.62,0.0,0.0,,0.0,1.41,,0.0,0.0,1018.4,54.0,0.0,0.0,,0.0,,,,,,,,,19.67,69089.0,
2021,1,4,0,2,19.9,19.9,18.2,92.79,0.0,0.0,,0.0,1.38,,2.8,72.0,1018.4,54.0,0.0,0.0,,0.0,,,,,,,,,18.86,67728.0,
2021,1,4,0,3,18.1,11.0,16.5,93.29,0.0,0.0,,0.0,1.35,,4.8,81.0,1018.3,54.0,0.0,0.0,,0.0,,,,,,,,,19.21,67086.0,
2021,1,4,0,4,19.6,12.8,17.0,89.43,0.0,0.0,,0.0,1.31,,4.8,72.0,1017.7,54.0,0.5,0.0,,0.0,,,,,,,,,20.11,67028.0,
2021,1,4,0,5,19.5,12.6,17.7,92.53,0.0,0.0,,0.0,1.28,,4.8,73.0,1017.4,54.0,0.5,0.0,,0.0,,,,,,,,,21.09,67804.0,
2021,1,4,0,6,19.3,10.5,17.5,92.34,0.0,0.0,,0.0,1.25,,6.6,90.0,1017.2,54.0,0.1,0.0,,0.0,,,,,,,,,29.75,70122.0,
2021,1,4,0,7,19.4,11.5,17.5,92.32,0.0,0.0,,0.0,1.21,,5.7,81.0,1017.2,54.0,0.0,32.0,0.1,0.0,,,,,,,,,35.45,74654.0,
2021,1,4,0,8,19.4,12.5,17.6,92.58,0.0,0.0,,0.0,1.18,,4.8,90.0,1017.7,54.0,0.0,16.0,0.1,0.0,,,,,,,,,32.19,80027.0,
2021,1,4,0,9,20.5,15.0,18.7,92.63,0.0,0.0,,0.0,1.13,,3.9,99.0,1018.0,54.0,0.0,76.0,0.3,1.0,,,,,,,,,31.45,81881.0,
2021,1,4,0,10,22.3,15.0,21.5,96.7,0.0,0.0,,0.0,1.08,,5.8,100.0,1017.7,53.4,0.0,166.0,0.6,2.0,,,,,,,,,28.64,81463.0,
2021,1,4,0,11,24.8,24.8,23.8,95.84,0.0,0.0,,0.0,1.03,,0.1,3.0,1017.3,51.7,0.1,270.0,1.0,3.0,,,,,,,,,26.71,80692.0,
2021,1,4,0,12,30.0,30.0,28.5,93.89,0.0,0.0,,0.0,0.98,,0.6,29.0,1016.1,97.7,3.6,258.0,0.9,3.0,,,,,,,,,25.05,79653.0,
2021,1,4,0,13,29.4,29.4,27.7,93.21,0.0,0.0,,0.0,0.94,,2.8,260.0,1015.4,98.7,4.0,203.0,0.7,2.0,,,,,,,,,24.74,78416.0,
2021,1,4,0,14,32.0,32.0,29.5,90.4,0.0,0.0,,0.0,0.89,,0.1,353.0,1014.8,100.0,5.8,142.0,0.5,1.0,,,,,,,,,23.79,77191.0,
2021,1,4,0,15,31.1,31.1,29.6,93.97,0.0,0.0,,0.0,0.84,,0.1,353.0,1015.2,100.0,4.5,73.0,0.3,1.0,,,,,,,,,23.74,76075.0,
2021,1,4,0,16,32.1,32.1,30.4,93.21,0.0,0.0,,0.0,0.79,,0.0,0.0,1014.9,100.0,4.4,29.0,0.1,0.0,,,,,,,,,25.37,75302.0,
2021,1,4,0,17,32.2,26.3,30.4,93.15,0.0,0.0,,0.0,0.74,,6.2,277.0,1015.2,100.0,5.3,6.0,0.0,0.0,,,,,,,,,31.23,75573.0,
2021,1,4,0,18,31.0,23.8,31.0,99.86,0.0,0.0,,0.0,0.69,,7.8,263.0,1015.2,54.0,0.6,0.0,,0.0,,,,,,,,,29.72,77935.0,
2021,1,4,0,19,30.8,24.4,30.8,99.97,0.0,0.0,,0.0,0.64,,6.5,289.0,1014.8,54.0,0.1,0.0,,0.0,,,,,,,,,29.33,81155.0,
2021,1,4,0,20,29.1,17.8,29.0,99.84,0.0,0.0,,0.0,0.59,,15.2,291.0,1015.6,54.0,0.4,0.0,,0.0,,,,,,,,,26.85,81500.0,
2021,1,4,0,21,29.8,20.8,29.8,99.86,0.0,0.0,,0.0,0.54,16.1,10.4,292.0,1015.3,54.0,0.7,0.0,,0.0,,,,,,,,,23.95,80259.0,
2021,1,4,0,22,30.6,20.0,29.8,96.94,0.0,0.0,,0.0,0.49,18.3,14.4,301.0,1015.3,100.0,3.4,0.0,,0.0,,20.08,20.98,21.04,21.03,19.62,20.29,20.78,21.58,78448.0,21.8
2021,1,4,0,23,30.7,22.3,29.8,96.71,0.0,0.0,,0.0,0.44,17.2,9.6,301.0,1015.3,100.0,1.9,0.0,,0.0,,19.99,21.1,20.72,21.08,18.93,20.17,20.67,20.78,75685.0,31.56
2021,1,5,1,0,30.7,20.4,29.9,96.79,0.0,0.0,,0.0,0.39,20.5,13.7,303.0,1015.8,100.0,4.1,0.0,,0.0,,18.93,19.95,19.49,19.98,19.66,19.04,19.44,20.58,72422.0,24.39
2021,1,5,1,1,30.8,20.1,29.1,93.39,0.0,0.0,,0.0,0.34,,14.6,310.0,1016.2,100.0,6.7,0.0,,0.0,,19.84,20.96,20.34,21.05,12.68,19.93,20.28,20.21,69642.0,29.67
2021,1,5,1,2,30.7,20.8,29.9,96.86,0.0,0.0,,0.0,0.3,,12.8,311.0,1016.7,100.0,4.9,0.0,,0.0,,19.71,20.65,20.13,20.77,13.82,19.73,20.1,20.14,68114.0,27.48
2021,1,5,1,3,31.8,22.8,30.7,95.92,0.0,0.0,,0.0,0.25,,11.3,320.0,1017.1,100.0,4.7,0.0,,0.0,,20.48,21.35,20.9,21.44,18.38,20.47,20.9,20.18,67315.0,22.95
2021,1,5,1,4,31.9,22.4,30.8,95.97,0.0,0.0,,0.0,0.2,19.7,12.6,312.0,1017.5,100.0,4.7,0.0,,0.0,,20.22,21.04,20.69,21.05,19.1,20.22,20.68,20.17,67192.0,20.99
2021,1,5,1,5,32.9,23.5,31.9,96.15,0.0,0.0,,0.0,0.15,19.7,13.1,312.0,1018.1,100.0,3.9,0.0,,0.0,,21.27,22.22,21.88,22.2,19.95,21.34,21.78,21.46,67953.0,21.95
2021,1,5,1,6,32.9,23.9,31.0,92.47,0.0,0.0,,0.0,0.1,,12.2,329.0,1018.3,100.0,7.5,0.0,,0.0,,28.96,30.0,29.99,29.98,26.41,29.07,29.73,25.7,70405.0,30.08
2021,1,5,1,7,32.0,24.2,30.9,95.85,0.0,0.0,,0.0,0.05,,9.0,303.0,1019.4,100.0,6.8,30.2,0.1,0.0,,51.27,52.18,53.3,52.16,46.06,51.3,52.77,32.22,75319.0,51.65
2021,1,5,1,8,32.0,23.2,30.1,92.74,0.0,0.0,,0.0,0.0,,11.0,319.0,1020.4,100.0,6.5,11.0,0.0,0.0,,62.51,63.34,64.92,63.33,54.22,62.42,64.47,29.61,81320.0,62.99
2021,1,5,1,9,32.0,23.4,30.0,92.35,0.0,0.0,,0.0,0.0,,10.7,310.0,1020.9,100.0,6.2,46.0,0.2,0.0,,24.56,25.27,25.53,25.29,22.86,24.63,25.19,28.26,83609.0,25.2
2021,1,5,1,10,32.0,24.9,29.3,89.82,0.0,0.0,,0.0,0.0,,7.9,284.0,1021.2,100.0,6.0,98.0,0.4,1.0,,23.0,24.12,23.85,24.16,19.66,23.09,23.65,27.53,83020.0,24.25
2021,1,5,1,11,31.9,24.3,29.3,89.97,0.0,0.0,,0.0,0.0,,8.7,273.0,1021.3,100.0,5.0,131.0,0.5,1.0,,20.86,22.18,21.61,22.3,16.89,20.96,21.55,26.37,81650.0,25.66
2021,1,5,1,12,30.9,24.4,29.2,93.47,0.0,0.0,,0.0,0.0,,6.7,279.0,1020.9,100.0,5.0,144.0,0.5,1.0,,20.22,21.63,20.9,21.78,17.16,20.27,20.96,24.83,80148.0,23.61
2021,1,5,1,13,31.9,27.0,30.0,92.55,0.0,0.0,,0.0,0.0,,5.0,271.0,1020.5,100.0,4.0,124.0,0.4,1.0,,19.82,21.28,20.42,21.41,18.09,19.85,20.52,23.62,78796.0,21.96
2021,1,5,1,14,30.9,24.5,29.2,93.44,0.0,0.0,,0.0,0.0,,6.5,282.0,1021.1,100.0,3.4,100.0,0.4,1.0,,19.58,21.07,20.14,21.2,17.79,19.6,20.27,23.02,77706.0,22.33
2021,1,5,1,15,30.1,25.6,29.2,96.43,0.0,0.0,,0.0,0.0,,4.3,270.0,1022.1,100.0,3.4,72.0,0.3,1.0,,19.01,20.55,19.52,20.67,17.95,19.04,19.62,22.56,76818.0,21.24
2021,1,5,1,16,30.0,30.0,29.2,96.62,0.0,0.0,,0.0,0.0,,0.0,358.0,1022.9,100.0,1.7,24.0,0.1,0.0,,19.51,21.18,20.06,21.35,18.07,19.58,20.15,23.94,76087.0,22.76
2021,1,5,1,17,29.2,29.2,29.1,99.64,0.0,0.0,,0.0,0.0,,0.0,358.0,1023.5,100.0,1.1,5.0,0.0,0.0,,22.8,27.99,23.54,34.04,19.38,22.95,23.52,32.78,76268.0,41.72
2021,1,5,1,18,29.9,29.9,29.1,96.76,0.0,0.0,,0.0,0.0,,0.3,353.0,1023.4,54.0,1.1,0.0,,0.0,,26.25,28.54,27.11,33.06,21.83,26.51,26.76,35.16,78626.0,39.93
2021,1,5,1,19,29.9,29.9,29.0,96.65,0.0,0.0,,0.0,0.0,,2.8,44.0,1023.9,100.0,1.9,0.0,,0.0,,20.7,22.29,21.59,22.39,20.19,20.98,21.23,34.28,82068.0,31.53
2021,1,5,1,20,29.8,29.8,29.0,96.66,0.0,0.0,,0.0,0.0,,0.0,0.0,1024.5,100.0,2.4,0.0,,0.0,,20.52,21.86,21.46,21.85,19.69,20.85,21.07,32.33,82656.0,21.68
2021,1,5,1,21,29.1,29.1,29.0,99.75,0.0,0.0,,0.0,0.0,,0.7,31.0,1024.4,100.0,0.9,0.0,,0.0,,20.34,21.47,21.25,21.43,19.04,20.65,20.89,30.55,81741.0,21.29
2021,1,5,1,22,29.7,23.5,28.9,96.75,0.0,0.0,,0.0,0.0,,6.1,71.0,1024.8,54.0,0.9,0.0,,0.0,,19.79,20.91,20.66,20.99,19.71,20.1,20.31,28.23,80117.0,20.51
2021,1,5,1,23,29.8,23.1,28.9,96.64,0.0,0.0,,0.0,0.0,,6.6,88.0,1025.2,54.0,0.9,0.0,,0.0,,,,,,,,,26.6,77448.0,
2021,1,6,2,0,29.0,23.8,28.9,99.69,0.0,0.0,,0.0,0.0,,4.7,100.0,1025.8,54.0,1.0,0.0,,0.0,,,,,,,,,29.32,74220.0,
2021,1,6,2,1,29.0,22.1,28.9,99.76,0.0,0.0,,0.0,0.0,,6.6,119.0,1026.1,54.0,1.1,0.0,,0.0,,,,,,,,,29.01,71715.0,
2021,1,6,2,2,29.0,22.6,28.2,96.66,0.0,0.0,,0.0,0.0,,6.1,90.0,1026.2,100.0,2.8,0.0,,0.0,,,,,,,,,28.91,70118.0,
2021,1,6,2,3,29.0,20.7,28.1,96.68,0.0,0.0,,0.0,0.0,,8.7,117.0,1026.2,100.0,3.9,0.0,,0.0,,,,,,,,,28.22,69325.0,
2021,1,6,2,4,29.0,20.7,28.2,96.68,0.0,0.0,,0.0,0.0,,8.9,117.0,1026.2,100.0,3.9,0.0,,0.0,,,,,,,,,28.37,69082.0,
2021,1,6,2,5,29.8,21.1,28.9,96.45,0.0,0.0,,0.0,0.0,,9.7,102.0,1026.5,100.0,5.0,0.0,,0.0,,,,,,,,,30.53,69569.0,
2021,1,6,2,6,29.9,21.6,28.9,96.29,0.0,0.0,,0.0,0.0,,9.0,113.0,1027.0,100.0,6.2,0.0,,0.0,,,,,,,,,38.41,71615.0,
2021,1,6,2,7,29.9,21.3,29.0,96.29,0.0,0.0,,0.0,0.0,,9.8,95.0,1027.1,100.0,6.6,8.2,0.0,0.0,,,,,,,,,47.47,75940.0,
2021,1,6,2,8,30.0,20.9,29.0,95.97,0.0,0.0,,0.0,0.0,,10.6,121.0,1028.2,98.8,6.1,8.0,0.0,0.0,,,,,,,,,41.92,81240.0,
2021,1,6,2,9,30.8,23.4,28.9,92.62,0.0,0.0,,0.0,0.0,,7.9,134.0,1028.9,97.7,6.2,38.0,0.1,0.0,,,,,,,,,36.86,83447.0,
2021,1,6,2,10,32.0,23.9,29.0,88.73,0.0,0.0,,0.0,0.0,,9.5,105.0,1028.8,93.9,7.9,87.0,0.3,1.0,,,,,,,,,34.99,83202.0,
